ts	node_slot	koios_slot	delta	peers	rss_mb	errors	apply_fail
16:22:41Z	130350133	130350160	27	8	6681	0
0	0
0
16:27:42Z	130350416	130350416	0	12	4771	0
0	0
0
16:32:44Z	130350741	130350741	0	15	4818	0
0	0
0
16:37:45Z	130351059	130351059	0	15	4818	0
0	0
0
16:42:46Z	130351330	130351366	36	15	3867	0
0	0
0
16:47:48Z	130351626	130351626	0	15	3868	0
0	0
0
16:52:49Z	130351931	130351931	0	15	3868	0
0	0
0
16:57:51Z	130352265	130352265	0	15	3869	0
0	0
0
17:02:52Z	130352563	130352563	0	15	3869	0
0	0
0
17:07:53Z	130352871	130352871	0	15	3873	0
0	0
0
17:12:55Z	130353150	130353150	0	15	3873	0
0	0
0
17:17:56Z	130353460	130353460	0	15	3873	0
0	0
0
